Date,Price,Open,High,Low,Vol.,Change %
5/1/2020,49.88,51.07,51.95,49.09,69.56M,-4.79%
5/4/2020,52.56,49.81,52.61,49.73,62.59M,5.37%
5/5/2020,52.19,53.43,53.51,51.29,56.56M,-0.70%
5/6/2020,52.16,52.42,53.31,51.88,48.14M,-0.06%
5/7/2020,51.95,52.93,52.97,51.62,48.96M,-0.40%
5/8/2020,53.19,52.15,53.27,51.81,40.77M,2.39%
5/11/2020,55.74,52.9,55.89,52.75,68.75M,4.79%
5/12/2020,53.76,56.21,56.58,53.75,55.63M,-3.55%
5/13/2020,52.18,54.08,55.21,51.3,76.82M,-2.94%
5/14/2020,54.51,52.15,54.52,51.63,73.81M,4.47%
5/15/2020,54.2,53.32,54.43,52.88,66.95M,-0.57%
5/18/2020,54.59,54.99,55.22,54.26,48.68M,0.72%
5/19/2020,55.47,54.48,56.72,54.44,60.39M,1.61%
5/20/2020,56.39,56.62,56.98,55.65,50.89M,1.66%
5/21/2020,54.65,56.58,56.65,54.62,48.50M,-3.09%
5/22/2020,55.17,54.77,55.37,53.78,43.52M,0.95%
5/26/2020,53.19,56.02,56.02,53.02,51.62M,-3.59%
5/27/2020,52.74,53.24,53.24,49.12,102.41M,-0.85%
5/28/2020,51.74,52.18,53.53,51.26,53.75M,-1.90%
5/29/2020,53.8,52.07,53.8,51.85,64.95M,3.98%
6/1/2020,53.63,53.2,54.08,52.89,36.95M,-0.32%
6/2/2020,53.54,53.45,53.56,52.02,42.86M,-0.17%
6/3/2020,52.73,53.64,53.64,52.34,46.77M,-1.51%
6/4/2020,52.63,52.53,53.73,52.2,44.87M,-0.19%
6/5/2020,53.1,52.99,53.57,52.08,53.91M,0.89%
6/8/2020,52.97,53.33,53.33,52.3,39.68M,-0.24%
6/9/2020,56.39,52.86,56.46,52.78,79.92M,6.46%
6/10/2020,57.44,57.38,59,57.05,78.72M,1.86%
6/11/2020,52.83,55.94,56.66,52.82,78.72M,-8.03%
6/12/2020,53.5,55.01,55.6,52.11,71.19M,1.27%
6/15/2020,54.68,52.51,54.72,52.42,56.74M,2.21%
6/16/2020,54.46,55.82,56.05,53.64,50.95M,-0.40%
6/17/2020,54.55,54.71,55.81,54.31,45.15M,0.17%
6/18/2020,54.04,54.53,55.12,53.69,40.35M,-0.93%
6/19/2020,54.23,54.41,55.46,53.81,52.80M,0.35%
6/22/2020,54.76,54.64,55.16,53.76,44.70M,0.98%
6/23/2020,53.99,55.05,55.36,53.88,48.09M,-1.41%
6/24/2020,52.39,53.91,54.73,51.98,53.54M,-2.96%
6/25/2020,51.93,52.6,52.68,50.55,51.13M,-0.88%
6/26/2020,50.1,51.85,51.95,49.45,65.49M,-3.52%
6/29/2020,50.28,50.06,50.28,48.44,49.91M,0.36%
6/30/2020,52.61,51.16,52.73,50.84,42.28M,4.63%
7/1/2020,52.58,52.63,52.87,51.6,32.37M,-0.06%
7/2/2020,52.34,53.03,53.19,52.05,29.08M,-0.46%
7/6/2020,53.4,52.83,53.51,52.34,36.77M,2.03%
7/7/2020,52.93,53.28,54.17,52.86,32.15M,-0.88%
7/8/2020,53.43,53.01,53.46,52.08,35.61M,0.94%
7/9/2020,57.26,53.54,57.53,53.33,87.22M,7.17%
7/10/2020,55.88,57.54,58.15,55.51,59.84M,-2.41%
7/13/2020,53.59,56.7,58.34,53.4,57.74M,-4.10%
7/14/2020,54.72,53.52,54.85,52.28,54.89M,2.11%
7/15/2020,55.34,54.96,55.37,53.66,42.36M,1.13%
7/16/2020,54.92,54.68,55.13,53.75,36.89M,-0.76%
7/17/2020,55.04,55.31,55.81,54.68,34.71M,0.22%
7/20/2020,57.46,55.23,57.53,54.83,45.03M,4.40%
7/21/2020,57,57.83,58.44,56.33,44.80M,-0.80%
7/22/2020,61.79,57.09,62,56.97,135.16M,8.40%
7/23/2020,59.57,61.79,62.25,58.64,106.83M,-3.59%
7/24/2020,69.4,64.18,69.94,64.05,205.31M,16.50%
7/27/2020,68.97,69.32,71.57,67.82,107.92M,-0.62%
7/28/2020,67.61,67.94,69.8,67.06,94.18M,-1.97%
7/29/2020,76.09,75.5,77.19,73.9,132.97M,12.54%
7/30/2020,78.2,75.44,78.95,75.1,80.29M,2.77%
7/31/2020,77.43,78.67,78.96,75.36,71.70M,-0.98%
8/3/2020,77.67,78.35,78.44,77.17,42.63M,0.31%
8/4/2020,85.04,78.07,85.77,78.02,155.68M,9.49%
8/5/2020,85.31,85.01,86.32,83.37,65.74M,0.32%
8/6/2020,86.71,85.49,86.96,84.81,53.96M,1.64%
8/7/2020,84.85,86.67,87.29,82.67,66.54M,-2.15%
8/10/2020,82.24,84.96,84.97,79.39,70.54M,-3.08%
8/11/2020,76.88,80.48,80.53,76.2,77.88M,-6.52%
8/12/2020,82.61,78.43,82.88,77.55,88.61M,7.45%
8/13/2020,81.84,82.88,84.02,81.54,57.41M,-0.93%
8/14/2020,81.3,81.81,83.24,80.88,42.39M,-0.66%
8/17/2020,82.42,82.09,83.06,81.55,31.45M,1.38%
8/18/2020,81.66,82.8,82.88,81.03,30.97M,-0.92%
8/19/2020,81.09,81.78,81.85,80.45,37.51M,-0.70%
8/20/2020,82.77,79.74,82.84,79.12,42.95M,2.07%
8/21/2020,83.81,83.29,84.41,82.23,48.28M,1.26%
8/24/2020,83.08,84.55,85.33,82.55,38.04M,-0.87%
8/25/2020,86.35,83.36,86.62,82.35,49.23M,3.94%
8/26/2020,86.02,86.97,87.72,85.2,47.16M,-0.38%
8/27/2020,83.8,86.35,86.58,82.94,42.19M,-2.58%
8/28/2020,85.55,84.3,86.04,84.19,40.72M,2.09%
8/31/2020,90.82,85.05,92.64,85.05,90.66M,6.16%
9/1/2020,92.18,91.92,92.51,90.19,56.12M,1.50%
9/2/2020,90.22,94.01,94.28,88.74,50.37M,-2.13%
9/3/2020,82.54,87.84,88.47,81.59,87.46M,-8.51%
9/4/2020,82.01,81.45,84.39,76.33,82.27M,-0.64%
9/8/2020,78.69,78.05,81.88,78,54.96M,-4.05%
9/9/2020,81.91,81.4,82.44,79.28,54.16M,4.09%
9/10/2020,78.98,83.07,83.31,78.38,51.50M,-3.58%
9/11/2020,76.34,79.82,79.99,75.04,54.76M,-3.34%
9/14/2020,77.9,76.8,78.82,76.26,47.45M,2.04%
9/15/2020,78.93,77.66,80.33,75.97,57.87M,1.32%
9/16/2020,76.66,79.35,79.72,76.54,38.45M,-2.88%
9/17/2020,76.55,74.88,76.63,74.2,55.62M,-0.14%
9/18/2020,74.93,77,77.4,73.85,51.08M,-2.12%
9/21/2020,77.94,74.23,77.98,73.88,61.31M,4.02%
9/22/2020,77.7,78.36,78.79,75.27,56.05M,-0.31%
9/23/2020,74.73,77.39,77.91,74.34,42.33M,-3.82%
9/24/2020,75.82,74.54,77.25,73.9,57.54M,1.46%
9/25/2020,78.06,76.35,78.2,74.67,48.21M,2.95%
9/28/2020,79.48,79.12,79.57,77.52,48.01M,1.83%
9/29/2020,81.77,79.3,82.55,79.3,61.63M,2.88%
9/30/2020,81.99,81.75,82.94,80.66,51.53M,0.27%
10/1/2020,84.86,83.06,85.25,82.86,52.18M,3.50%
10/2/2020,81.8,82.58,84.65,81.66,52.86M,-3.61%
10/5/2020,86.15,82.55,86.28,82.55,47.06M,5.32%
10/6/2020,84.48,86.21,87.25,83.54,52.73M,-1.94%
10/7/2020,86.69,86.1,87.79,85.65,43.05M,2.62%
10/8/2020,86.51,88.11,88.72,85.95,54.24M,-0.21%
10/9/2020,83.1,84.74,85.75,82.35,80.35M,-3.94%
10/12/2020,84.29,83.65,85.13,83.12,47.67M,1.43%
10/13/2020,85.28,84.86,86.09,83.97,42.76M,1.17%
10/14/2020,84.21,85.86,85.96,83.46,40.45M,-1.25%
10/15/2020,83.13,83.4,84.72,82.42,33.70M,-1.28%
10/16/2020,83.17,83.54,83.99,82.41,31.47M,0.05%
10/19/2020,82,83.62,84.65,81.53,36.69M,-1.41%
10/20/2020,81.56,82.16,82.69,80.58,38.22M,-0.54%
10/21/2020,79.2,81.72,81.93,79.19,36.43M,-2.89%
10/22/2020,79.42,79.65,80.82,78.42,38.01M,0.28%
10/23/2020,81.96,80.93,81.99,79.33,46.56M,3.20%
10/26/2020,82.23,82.55,84.97,80.86,69.42M,0.33%
10/27/2020,78.88,82,82.37,77.57,156.67M,-4.07%
10/28/2020,76.4,78.73,78.96,75.76,76.53M,-3.14%
10/29/2020,78.02,76.75,79.18,76.29,52.78M,2.12%
10/30/2020,75.29,77.09,77.7,74.23,51.43M,-3.50%
11/2/2020,74.7,75.85,76.34,73.76,45.76M,-0.78%
11/3/2020,76.58,74.93,77.08,74.6,41.23M,2.52%
11/4/2020,81.35,80.25,81.85,78.97,66.58M,6.23%
11/5/2020,83,83.27,83.5,81.85,46.54M,2.03%
11/6/2020,85.88,83.52,86.09,82.67,53.83M,3.47%
11/9/2020,83.12,84.24,87.05,82.77,58.58M,-3.21%
11/10/2020,77.99,81.93,82.13,77.63,67.14M,-6.17%
11/11/2020,81.28,79.39,81.47,78.97,44.61M,4.22%
11/12/2020,81.84,81.32,83,80.3,37.30M,0.69%
11/13/2020,81.43,82.73,83.11,80.7,30.45M,-0.50%
11/16/2020,83.73,81.21,83.78,80.48,38.64M,2.82%
11/17/2020,83.36,83.93,84.81,82.91,29.47M,-0.44%
11/18/2020,82.54,83.01,83.96,82.22,29.97M,-0.98%
11/19/2020,85.54,82.39,85.64,81.72,50.12M,3.63%
11/20/2020,84.64,85.28,86.1,84.47,35.01M,-1.05%
11/23/2020,85.31,85.52,87.54,84.61,46.51M,0.79%
11/24/2020,85.07,85.72,86.11,83.32,36.84M,-0.28%
11/25/2020,86.71,85.76,87.84,85.52,41.35M,1.93%
11/27/2020,87.19,87.99,88,86.36,22.72M,0.55%
11/30/2020,92.66,87.33,92.74,86.53,84.48M,6.27%
12/1/2020,92.63,92.25,93.9,90.78,58.67M,-0.03%
12/2/2020,93.74,92.89,96.37,92.53,57.99M,1.20%
12/3/2020,92.31,94.06,94.7,92.01,35.86M,-1.53%
12/4/2020,94.04,92.58,94.58,90.63,45.57M,1.87%
12/7/2020,94.07,94.95,95,92.97,39.82M,0.03%
12/8/2020,92.92,94.05,94.74,91.9,33.91M,-1.22%
12/9/2020,89.83,92.76,94.7,89.16,52.17M,-3.33%
12/10/2020,91.66,89.55,92.09,89.03,33.80M,2.04%
12/11/2020,91.65,91.54,92.33,90.16,28.37M,-0.01%
12/14/2020,94.78,92.21,95.41,91.85,48.03M,3.42%
12/15/2020,97.12,95.93,97.98,95.45,57.31M,2.47%
12/16/2020,96.85,97.04,97.27,95.46,34.91M,-0.28%
12/17/2020,96.84,97.55,97.92,96.25,32.02M,-0.01%
12/18/2020,95.92,97.27,97.68,93.56,51.82M,-0.95%
12/21/2020,93.23,94.25,95.28,91.08,47.09M,-2.80%
12/22/2020,93.16,93.36,93.55,90.53,35.72M,-0.08%
12/23/2020,91.55,93.08,93.13,91.46,25.99M,-1.73%
12/24/2020,91.81,91.8,92.51,91.31,16.71M,0.28%
12/28/2020,91.6,92.93,93.14,90.82,30.63M,-0.23%
12/29/2020,90.62,91.66,92.46,89.43,31.75M,-1.07%
12/30/2020,92.29,90.78,92.85,90.19,25.85M,1.84%
12/31/2020,91.71,92.1,92.3,90.87,24.93M,-0.63%
1/4/2021,92.3,92.11,96.06,90.92,51.80M,0.64%
1/5/2021,92.77,92.1,93.21,91.41,34.21M,0.51%
1/6/2021,90.33,91.62,92.28,89.46,51.91M,-2.63%
1/7/2021,95.16,91.33,95.51,91.2,42.90M,5.35%
1/8/2021,94.58,95.98,96.4,93.27,39.82M,-0.61%
1/11/2021,97.25,94.03,99.23,93.76,48.67M,2.82%
1/12/2021,95.36,97.86,98.97,94.07,67.67M,-1.95%
1/13/2021,91.78,93.01,93.89,90.84,60.71M,-3.75%
1/14/2021,90.79,91.77,92.36,90.45,53.41M,-1.08%
1/15/2021,88.21,90.75,91.59,87.86,49.34M,-2.84%
1/19/2021,89.45,89.56,89.58,87.24,45.12M,1.41%
1/20/2021,88.75,90.55,90.78,88.6,35.19M,-0.78%
1/21/2021,91.53,89.34,92.07,88.43,54.60M,3.13%
1/22/2021,92.79,94.42,95.95,91.88,71.30M,1.38%
1/25/2021,94.13,94.14,95.74,91.4,55.09M,1.44%
1/26/2021,94.71,94.91,95.72,93.63,59.45M,0.62%
1/27/2021,88.84,91.1,91.88,86.22,73.34M,-6.20%
1/28/2021,87.52,89.83,89.88,87.3,47.05M,-1.49%
1/29/2021,85.64,87.56,88.33,85.02,56.74M,-2.15%
2/1/2021,87.66,86.83,87.95,84.66,42.36M,2.36%
2/2/2021,88.86,88.49,89.28,86.95,33.85M,1.37%
2/3/2021,87.89,88.6,89.48,87.34,32.31M,-1.09%
2/4/2021,87.84,88.22,88.6,87.06,30.79M,-0.06%
2/5/2021,87.9,88.15,88.36,86.88,30.27M,0.07%
2/8/2021,91.47,88.31,91.99,87.98,47.64M,4.06%
2/9/2021,90.91,91.39,93.3,90.55,37.60M,-0.61%
2/10/2021,92.35,91.5,93.27,90.46,42.44M,1.58%
2/11/2021,92.66,92.9,93.65,91.33,35.57M,0.34%
2/12/2021,93.77,92.75,94.22,91.9,38.54M,1.20%
2/16/2021,91.46,93.9,94,90.75,35.11M,-2.46%
2/17/2021,89.94,90.56,90.96,88.57,32.28M,-1.66%
2/18/2021,88.64,89.09,89.6,87.31,35.63M,-1.45%
2/19/2021,89.58,89.75,90.42,88.69,29.55M,1.06%
2/22/2021,85.37,88.15,88.3,85.21,36.93M,-4.70%
2/23/2021,84.74,83.4,85.11,79.36,49.72M,-0.74%
2/24/2021,86.94,84.33,87.09,82.81,40.82M,2.60%
2/25/2021,82.42,86.17,87.09,81.92,54.63M,-5.20%
2/26/2021,84.51,83.57,85.59,82.91,48.96M,2.54%
3/1/2021,86.39,85.36,86.5,83.97,32.75M,2.22%
3/2/2021,84.13,86.92,86.95,84.04,34.83M,-2.62%
3/3/2021,80.86,84.28,84.38,80.85,43.54M,-3.89%
3/4/2021,77.75,80.23,81.81,76.78,60.55M,-3.85%
3/5/2021,78.52,79,79.48,74.2,58.55M,0.99%
3/8/2021,73.96,78.03,79,73.86,54.56M,-5.81%
3/9/2021,78.53,76.73,79.21,75.77,45.09M,6.18%
3/10/2021,77.52,79.75,80.04,77.41,45.42M,-1.29%
3/11/2021,81.23,79.4,81.89,79.37,43.58M,4.79%
3/12/2021,81.05,79.73,81.19,79.23,32.94M,-0.22%
3/15/2021,82.5,81.91,83.39,81.2,39.37M,1.79%
3/16/2021,82.75,83.66,84.75,82.25,42.97M,0.30%
3/17/2021,82.63,81.75,83.25,80.41,43.32M,-0.15%
3/18/2021,78.12,81.06,81.62,78.01,51.04M,-5.46%
3/19/2021,79.06,78.49,79.34,77.59,42.28M,1.20%
3/22/2021,80.3,79.99,81.26,79.22,39.65M,1.57%
3/23/2021,78.38,80.13,80.34,77.95,40.47M,-2.39%
3/24/2021,76.48,77.55,78.8,76.4,43.75M,-2.42%
3/25/2021,76.22,75.85,76.95,74.96,44.74M,-0.34%
3/26/2021,77.41,76.62,77.5,75.03,49.15M,1.56%
3/29/2021,77.14,77.03,78.02,76.26,37.14M,-0.35%
3/30/2021,76,76.47,76.56,74.85,39.17M,-1.48%
3/31/2021,78.5,76.57,79.13,76.52,43.66M,3.29%
4/1/2021,81.09,80.15,81.31,79.48,40.18M,3.30%
4/5/2021,81.43,81.74,81.9,80.39,32.61M,0.42%
4/6/2021,81.44,81.21,82.46,80.88,29.33M,0.01%
4/7/2021,82.2,81.32,83.1,80.35,35.59M,0.93%
4/8/2021,83.35,83.32,83.79,82.43,41.93M,1.40%
4/9/2021,82.76,82.8,83.59,82.16,32.76M,-0.71%
4/12/2021,78.58,82.06,82.18,78.03,62.10M,-5.05%
4/13/2021,80.19,79.67,80.72,78.98,37.77M,2.05%
4/14/2021,78.55,79.88,80.13,77.93,34.26M,-2.05%
4/15/2021,83.01,80.32,83.95,79.97,68.94M,5.68%
4/16/2021,82.15,83.3,83.59,81.53,47.28M,-1.04%
4/19/2021,81.11,82.13,83.18,80.39,39.12M,-1.27%
4/20/2021,79.27,80.82,81.11,78.51,34.98M,-2.27%
4/21/2021,81.61,78.99,81.66,78.86,35.07M,2.95%
4/22/2021,79.06,81.61,81.79,78.59,38.85M,-3.12%
4/23/2021,82.76,80.21,83.3,79.96,49.27M,4.68%
4/26/2021,85.41,83.35,85.9,82.7,57.60M,3.20%
4/27/2021,85.21,85.67,87.15,85.13,61.91M,-0.23%
4/28/2021,84.02,88.85,89.2,83.92,108.92M,-1.40%
4/29/2021,83.91,84.7,85.27,82.63,51.30M,-0.13%
4/30/2021,81.62,82.97,84.1,81.42,46.60M,-2.73%
5/3/2021,78.55,81.97,82,78.46,66.32M,-3.76%
5/4/2021,78.61,77.95,78.67,77.04,59.19M,0.08%
5/5/2021,77.83,79.05,79.3,77.36,42.31M,-0.99%
5/6/2021,77.89,77.63,78.06,76.47,38.66M,0.08%
5/7/2021,78.81,78.75,79.57,78.22,36.95M,1.18%
5/10/2021,75.99,78.2,78.3,75.92,45.13M,-3.58%
5/11/2021,76.83,73.57,76.93,72.75,51.01M,1.11%
5/12/2021,74.64,75.09,76.13,74.16,42.53M,-2.85%
5/13/2021,73.09,75.21,75.7,72.5,48.65M,-2.08%
5/14/2021,74.59,74.02,75.03,72.72,38.36M,2.05%
5/17/2021,74.65,74.21,75.52,73.41,40.78M,0.08%
5/18/2021,74.44,74.74,75.77,74.24,31.98M,-0.28%
5/19/2021,76.23,73.16,76.97,72.76,73.97M,2.40%
5/20/2021,78.06,76.81,78.27,76.25,49.14M,2.40%
5/21/2021,77.17,78.55,78.81,77.04,40.20M,-1.14%
5/24/2021,77.44,77.26,78.01,76.8,33.19M,0.35%
5/25/2021,77.86,77.33,78.77,76.84,47.35M,0.54%
5/26/2021,78.34,77.83,78.59,77.59,30.35M,0.62%
5/27/2021,78.42,78.11,78.43,77.47,35.88M,0.10%
5/28/2021,80.08,78.66,81.09,78.66,40.95M,2.12%
6/1/2021,80.81,81.01,82.91,80.66,43.43M,0.91%
6/2/2021,81.97,81,82.6,80.66,35.20M,1.44%
6/3/2021,80.28,81.13,81.89,80.26,29.81M,-2.06%
6/4/2021,81.58,80.92,82.19,80.81,26.39M,1.62%
6/7/2021,81.35,81.4,81.68,80.38,29.01M,-0.28%
6/8/2021,80.89,81.87,82.64,80.45,26.96M,-0.57%
6/9/2021,79.96,81.09,81.68,79.8,28.46M,-1.15%
6/10/2021,81.56,80.02,81.71,79.7,28.61M,2.00%
6/11/2021,81.31,81.61,82.33,80.7,24.31M,-0.31%
6/14/2021,81.55,81.51,81.55,80.2,27.83M,0.30%
6/15/2021,80.47,81.59,81.68,80.22,26.19M,-1.32%
6/16/2021,80.11,80.75,81.45,78.96,29.60M,-0.45%
6/17/2021,84.56,80.77,85.37,80.57,77.82M,5.55%
6/18/2021,84.65,84.28,85.77,83.48,58.74M,0.11%
6/21/2021,82.59,83.49,84.19,82.21,44.42M,-2.43%
6/22/2021,83.58,82.9,84.04,82.48,32.11M,1.20%
6/23/2021,83.82,83.83,84.49,83.16,25.99M,0.29%
6/24/2021,86.1,84.39,87.14,84.36,42.22M,2.72%
6/25/2021,85.62,86.34,86.36,85.1,27.81M,-0.56%
6/28/2021,87.08,86.38,88,86.15,30.26M,1.71%
6/29/2021,89.52,87.41,90.3,86.66,46.18M,2.80%
6/30/2021,93.93,90.82,94.33,90.6,70.72M,4.93%
7/1/2021,93.31,94.04,94.18,91.7,58.06M,-0.66%
7/2/2021,94.7,93.28,95.27,92.21,51.34M,1.49%
7/6/2021,94.47,94.88,95.41,93.32,44.93M,-0.24%
7/7/2021,90.54,95.02,95.44,90.31,51.50M,-4.16%
7/8/2021,89.74,87.86,90.34,87.45,45.67M,-0.88%
7/9/2021,90.9,90.04,91.26,88.53,35.28M,1.29%
7/12/2021,90.81,91.22,91.9,89.65,28.53M,-0.10%
7/13/2021,90.26,90.48,91.41,89.83,30.37M,-0.61%
7/14/2021,89.05,90.76,91.39,88.94,28.11M,-1.34%
7/15/2021,86.93,89.78,89.78,86.18,38.95M,-2.38%
7/16/2021,85.89,87.32,88.03,85.68,35.86M,-1.20%
7/19/2021,86.58,84.99,87.23,84.24,39.25M,0.80%
7/20/2021,87.11,87.09,87.77,85.17,28.09M,0.61%
7/21/2021,89.41,87.25,89.49,86.9,29.47M,2.64%
7/22/2021,91.21,89.4,91.36,89.08,33.73M,2.01%
7/23/2021,92.15,91.35,92.37,90.19,31.71M,1.03%
7/26/2021,91.82,92.01,92.75,91.12,27.67M,-0.36%
7/27/2021,91.03,92.94,94.1,89.1,69.43M,-0.86%
7/28/2021,97.93,93.44,98.71,89.65,140.56M,7.58%
7/29/2021,102.95,96.58,105.74,96.58,164.09M,5.13%
7/30/2021,106.19,101.6,106.97,101.38,125.63M,3.15%
8/2/2021,108.63,105.93,110.33,103.83,115.58M,2.30%
8/3/2021,112.56,108.15,114.85,107.66,157.72M,3.62%
8/4/2021,118.77,114.36,122.49,114.16,225.37M,5.52%
8/5/2021,112.35,116.63,117.68,111.59,137.86M,-5.41%
8/6/2021,110.11,110.55,116.26,109.7,143.90M,-1.99%
8/9/2021,107.58,111.31,112.33,107.06,115.75M,-2.30%
8/10/2021,106.48,107.89,109.17,104.36,113.01M,-1.02%
8/11/2021,107.68,107.6,109.79,105.62,91.79M,1.13%
8/12/2021,106.5,107.39,108.44,105.86,60.63M,-1.10%
8/13/2021,110.55,107.17,111.71,106.57,100.14M,3.80%
8/16/2021,107.48,110.2,111.58,105.86,73.40M,-2.78%
8/17/2021,107.56,106.64,108.7,105.35,74.05M,0.07%
8/18/2021,103.44,107.35,108.07,103.27,79.39M,-3.83%
8/19/2021,103.7,103.32,106.18,101.97,71.12M,0.25%
8/20/2021,104.65,104.32,105.98,103.99,55.23M,0.92%
8/23/2021,108.77,105.29,109.02,104.86,68.84M,3.94%
8/24/2021,107.65,109.45,109.61,107.28,51.24M,-1.03%
8/25/2021,108.3,108.13,109.91,107.45,45.49M,0.60%
8/26/2021,107.27,108.57,109.23,106.84,51.44M,-0.95%
8/27/2021,111.4,108.01,111.78,107.8,61.03M,3.85%
8/30/2021,111.32,112.61,114.49,111.26,56.13M,-0.07%
8/31/2021,110.72,111.26,111.26,109.03,49.34M,-0.54%
9/1/2021,109.99,111.3,111.85,109.85,38.58M,-0.66%
9/2/2021,109.2,110.32,110.88,108.77,40.11M,-0.72%
9/3/2021,109.92,108.85,111.17,108.5,42.62M,0.66%
9/7/2021,109.15,109.96,110.58,108.66,28.82M,-0.70%
9/8/2021,106.17,108.88,109.3,105.52,43.07M,-2.73%
9/9/2021,106.15,106.56,107.3,105.84,31.86M,-0.02%
9/10/2021,105.2,106.99,106.99,104.98,32.60M,-0.89%
9/13/2021,104.8,105.26,105.28,102.63,37.77M,-0.38%
9/14/2021,105.73,105.52,106.82,104.42,40.63M,0.89%
9/15/2021,105.6,106,106.32,104.03,38.00M,-0.12%
9/16/2021,106.22,104.92,106.75,103.76,38.15M,0.59%
9/17/2021,103.88,105.56,105.98,103.71,44.53M,-2.20%
9/20/2021,101.55,101.58,102.51,99.51,45.23M,-2.24%
9/21/2021,102.82,102.15,103.43,101.18,35.48M,1.25%
9/22/2021,104.38,102.82,104.56,102.21,34.13M,1.52%
9/23/2021,106.15,104.89,106.86,103.89,32.82M,1.70%
9/24/2021,105.8,105.18,106.05,104.68,26.48M,-0.33%
9/27/2021,108.16,105.07,108.44,103.44,51.94M,2.23%
9/28/2021,101.52,106.83,107.65,101.42,74.47M,-6.14%
9/29/2021,100.35,102.29,102.66,99.81,52.23M,-1.15%
9/30/2021,102.9,102.08,104.44,101.99,57.64M,2.54%
10/1/2021,102.45,102.6,103,100.64,41.49M,-0.44%
10/4/2021,100.34,101.74,101.85,99.82,41.97M,-2.06%
10/5/2021,101.81,100.92,102.87,100.61,31.46M,1.47%
10/6/2021,103.64,100.44,103.72,100.35,39.07M,1.80%
10/7/2021,106.45,104.6,107.95,104.46,41.54M,2.71%
10/8/2021,105.06,106.55,107.28,104.89,30.62M,-1.31%
10/11/2021,104.68,104.62,107.2,104.02,31.28M,-0.36%
10/12/2021,105.04,105.17,106.04,104.34,34.04M,0.34%
10/13/2021,109.16,106.28,109.88,106.25,55.63M,3.92%
10/14/2021,111.99,110.5,112.22,109.63,46.90M,2.59%
10/15/2021,112.12,112.5,112.83,111.11,34.20M,0.12%
10/18/2021,116.43,111.9,116.88,111.37,47.54M,3.84%
10/19/2021,116.33,116.16,117.17,114.47,39.59M,-0.09%
10/20/2021,116.39,116.29,118.3,115.42,34.25M,0.05%
10/21/2021,119.33,116.5,119.68,116.26,34.80M,2.53%
10/22/2021,119.82,120.82,121.56,118.37,38.99M,0.41%
10/25/2021,122.36,120.51,123.46,118.6,47.83M,2.12%
10/26/2021,122.93,122.99,127.2,122.58,59.46M,0.47%
10/27/2021,122.28,121.63,128.08,121.05,98.25M,-0.53%
10/28/2021,121.16,122.86,123.5,120.26,58.00M,-0.92%
10/29/2021,120.23,120.95,122.57,119.88,43.32M,-0.77%
11/1/2021,125.23,119.45,125.67,118.13,54.56M,4.16%
11/2/2021,127.63,124.98,128.46,124.2,53.49M,1.92%
11/3/2021,130.53,127.75,130.6,126.79,59.54M,2.27%
11/4/2021,137.5,132.01,139,130.77,84.83M,5.34%
11/5/2021,136.34,139.18,141.22,134.42,64.92M,-0.84%
11/8/2021,150.16,137.7,153.6,137.7,141.49M,10.14%
11/9/2021,148.92,154.01,155.65,143.89,98.44M,-0.83%
11/10/2021,139.87,143.93,146.3,138.52,82.99M,-6.08%
11/11/2021,146.01,142.96,146.47,140.84,67.94M,4.39%
11/12/2021,147.89,146.02,148.59,144.25,52.16M,1.29%
11/15/2021,146.49,148,148.98,142.86,52.27M,-0.95%
11/16/2021,152.45,145.93,153.08,145.34,53.10M,4.07%
11/17/2021,151.34,151.98,154.66,149.69,54.53M,-0.73%
11/18/2021,155.02,157.07,158.89,152.56,60.61M,2.43%
11/19/2021,155.41,155.76,156.92,153.45,41.67M,0.25%
11/22/2021,152.52,157.14,161.88,152.39,58.67M,-1.86%
11/23/2021,149.92,150.41,152.66,145.3,62.85M,-1.70%
11/24/2021,157.8,149.46,157.93,147.19,60.68M,5.26%
11/26/2021,154.81,155.8,158.1,152.81,36.25M,-1.89%
11/29/2021,161.91,157.5,162.51,156.1,57.44M,4.59%
11/30/2021,158.37,163.28,164.46,155.68,75.18M,-2.19%
12/1/2021,149.11,160.37,160.88,148.92,64.19M,-5.85%
12/2/2021,150.68,147.68,152.53,146.47,56.16M,1.05%
12/3/2021,144.01,151.65,152.38,140.72,65.91M,-4.43%
12/6/2021,139.06,141.13,141.31,134.2,66.78M,-3.44%
12/7/2021,144.85,143.9,145.76,141,53.36M,4.16%
12/8/2021,145.24,144.96,147.04,142.7,40.98M,0.27%
12/9/2021,138.1,145.16,146.69,137.8,53.02M,-4.92%
12/10/2021,138.55,141.29,141.37,135.82,42.22M,0.33%
12/13/2021,133.8,138.25,139.4,133.41,42.17M,-3.43%
12/14/2021,135.6,131.67,137.24,130.6,50.76M,1.35%
12/15/2021,146.5,135.11,146.69,133.81,72.43M,8.04%
12/16/2021,138.64,147,147.93,137.02,63.37M,-5.37%
12/17/2021,137.75,136.3,142.04,136.11,55.69M,-0.64%
12/20/2021,135.8,135.97,138.26,133.52,38.20M,-1.42%
12/21/2021,144.25,138.18,144.5,135.15,57.79M,6.22%
12/22/2021,143.88,142.65,144.5,140.27,46.92M,-0.26%
12/23/2021,146.14,143.89,149.02,143.85,48.65M,1.57%
12/27/2021,154.36,147.51,154.89,147.25,53.30M,5.62%
